og1	count	conservation	cross_species_conservation	protein_ID	og	gene_name	description	Condition_treatment	Condition_control	Strain_treatment	Strain_control	species_analyzed	logFC	AveExpr	t	P.Value	adj.P.Val	B	hit	species	complete_name
group_5708	1	strain-specific	strain-specific	D0C9Y7	group_5708	HMPREF0010_01450	Rhs element Vgr protein	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	-1.06721700308016	23.1714800506981	-28.9235765884304	1.12982349915696e-05	0.000877823736084	4.5133617747881	1	A. baumannii	A. baumannii MS69R
group_2492	2	conserved	conserved within species	D0CAA5	group_2492	pntB	NAD(P) transhydrogenase subunit beta	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	-1.26668933484471	24.2277885608193	-27.7823199387536	1.31980893729842e-05	0.000943399428381	4.33970134519233	1	A. baumannii	A. baumannii MS69R
group_2492	2	conserved	conserved within species	2778_03153	group_2492	2778_03153	NAD(P) transhydrogenase subunit beta	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.71860033772835	23.3539807348982	-41.5112550035783	5.80407392034237e-22	6.24260394987935e-20	40.4531105873416	1	A. baumannii	A. baumannii MS72R
group_3510	1	strain-specific	strain-specific	D0CAW6	group_3510	HMPREF0010_01896	NADH-ubiquinone/plastoquinone (Complex I) family protein	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	-1.08812116709162	21.7997591465906	-26.8950275855013	1.4959557156601e-05	0.000990101060698	4.19863898549943	1	A. baumannii	A. baumannii MS69R
group_2204	1	strain-specific	strain-specific	D0CBR4	group_2204	HMPREF0010_02194	DnaJ domain protein	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	1.2047998759317	19.5824246192138	25.3189985439955	1.88841586662316e-05	0.001124866384552	3.93391316696154	1	A. baumannii	A. baumannii MS69R
group_5252	1	strain-specific	strain-specific	D0C659	group_5252	aldB	Aldehyde dehydrogenase B	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	1.16466556091157	25.2023678162514	21.5054247680605	3.54241316331377e-05	0.00147968584353	3.20555318226388	1	A. baumannii	A. baumannii MS69R
group_10476	2	conserved	conserved within species	D0C8S2	group_10476	pxpA	5-oxoprolinase subunit A	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	1.26301601202725	23.455541321733	20.5695683604247	4.20396734269344e-05	0.001560579953938	3.00437626661088	1	A. baumannii	A. baumannii MS69R
group_10476	2	conserved	conserved within species	2778_02348	group_10476	2778_02348	5-oxoprolinase subunit A	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	2.48210721547678	23.9079115739711	62.0339290415071	1.13749189244725e-25	7.34061434592623e-23	49.005396641202	1	A. baumannii	A. baumannii MS72R
group_3055	1	strain-specific	strain-specific	D0CE05	group_3055	HMPREF0010_02985	Uncharacterized protein	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	-1.11487994218895	21.1801350897044	-18.4267409672434	6.41644754196956e-05	0.001849385767339	2.50313300597447	1	A. baumannii	A. baumannii MS69R
group_7116	1	strain-specific	strain-specific	D0CDH2	group_7116	HMPREF0010_02802	Putative alkylphosphonate utilization operon protein PhnA	nodrug	nodrug	MS69R	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	-1.10734885247284	23.7295042004446	-17.3209220118494	8.13655189501597e-05	0.002077145462342	2.21917753960295	1	A. baumannii	A. baumannii MS69R
basF	2	conserved	conserved within species	D0CC25	basF	entB	Isochorismatase	Nx	nodrug	19606S	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	1.543229031459	18.4337820658722	43.291345124237	8.72737681683611e-06	0.015595822371686	3.43882708089892	1	A. baumannii	A. baumannii 19606S
basF	2	conserved	conserved within species	2778_01051	basF	2778_01051	Enterobactin synthase component B	Nx	nodrug	2778S	2778S	Abaumanii_2778	1.76863307093059	18.5579413728499	47.916711951476	1.00723661111369e-06	0.001718779663313	5.92644931354095	1	A. baumannii	A. baumannii 2778S
bauF	2	conserved	conserved within species	D0CC13	bauF	HMPREF0010_02293	Siderophore-interacting FAD-binding domain protein	Nx	nodrug	19606S	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	2.26228666835149	21.345625685963	29.7731353597757	3.11000440654722e-05	0.027787889372499	2.96245628936003	1	A. baumannii	A. baumannii 19606S
bauF	2	conserved	conserved within species	2778_01038	bauF	2778_01038	hypothetical protein	Nx	nodrug	2778S	2778S	Abaumanii_2778	2.06811963352354	21.5126943781277	23.6826892298545	1.72383047415097e-05	0.006674671595913	4.06389424001109	1	A. baumannii	A. baumannii 2778S
basD	2	conserved	conserved within species	D0CC23	basD	HMPREF0010_02303	Condensation domain protein	Nx	nodrug	19606S	19606S	Acinetobacter baumannii (strain ATCC 19606 / DSM 30007 / JCM 6841 / CCUG 19606 / CIP 70.34 / NBRC 109757 / NCIMB 12457 / NCTC 12156 / 81) OX=575584	1.75992936017227	19.6113827702643	24.7428100839121	5.82333059440762e-05	0.034687639240688	2.62669714271618	1	A. baumannii	A. baumannii 19606S
basD	2	conserved	conserved within species	2778_01049	basD	2778_01049	hypothetical protein	Nx	nodrug	2778S	2778S	Abaumanii_2778	1.59653800470979	19.5892329910987	24.0519878461243	1.61989414086341e-05	0.006674671595913	4.11727828919232	1	A. baumannii	A. baumannii 2778S
emra_1	6	conserved	conserved across species	2778_01726	emra_1	2778_01726	Colistin resistance protein EmrA	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	4.18058938790232	25.1677935466345	103.227435256958	2.1526799838841e-30	4.16758844879962e-27	59.2478633280877	1	A. baumannii	A. baumannii MS72R
emra_1	6	conserved	conserved across species	PBBIODIN_02610	emra_1	PBBIODIN_02610	Multidrug export protein EmrA	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	2.98080525584004	26.3724109908598	77.3605173736744	1.33747969078384e-09	5.11334659611623e-07	13.2598702148241	1	K. pneumoniae	K. pneumoniae MS299R
emra_1	6	conserved	conserved across species	PBBIODIN_02610	emra_1	PBBIODIN_02610	Multidrug export protein EmrA	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	2.96443112813992	26.3642239270098	89.3829768646518	3.40149950952994e-08	7.56614677267798e-06	10.2732823782356	1	K. pneumoniae	K. pneumoniae MS274R
emra_1	6	conserved	conserved across species	PBBIODIN_02610	emra_1	PBBIODIN_02610	Multidrug export protein EmrA	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	2.87388474182337	26.3189507338515	94.7309952934892	3.02552412418756e-11	1.09474063607566e-08	16.9528275611496	1	K. pneumoniae	K. pneumoniae MS311R
emra_1	6	conserved	conserved across species	PRZ_03304	emra_1	PRZ_03304	Multidrug export protein EmrA	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	2.09268604545048	25.2887947518844	46.8693558879945	4.35826044160436e-07	1.84335639173687e-05	7.67948246116799	1	K. pneumoniae	K. pneumoniae MS530R
emra_1	6	conserved	conserved across species	PRZ_03304	emra_1	PRZ_03304	Multidrug export protein EmrA	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	2.24395228256174	25.36442787044	51.997608007098	1.0032213709081e-16	3.93764388081429e-15	28.8503695150565	1	K. pneumoniae	K. pneumoniae MS493R
antA	1	strain-specific	strain-specific	2778_01830	antA	2778_01830	Anthranilate 1,2-dioxygenase large subunit	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-2.57694171224647	22.0176827728603	-63.6280399803565	6.62319476599049e-26	6.41125253347879e-23	49.5361370943664	1	A. baumannii	A. baumannii MS72R
carb_2	1	strain-specific	strain-specific	2778_02345	carb_2	2778_02345	Carbamoyl-phosphate synthase large chain	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	2.38935966149346	25.8269430683784	59.7162341050128	2.5604735791257e-25	1.23926921229684e-22	48.2061489105606	1	A. baumannii	A. baumannii MS72R
group_7643	1	strain-specific	strain-specific	2778_00069	group_7643	2778_00069	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-2.41759593997506	23.8131969515647	-58.021995198362	4.72679790491859e-25	1.83021614878448e-22	47.5999719228113	1	A. baumannii	A. baumannii MS72R
group_2802	1	strain-specific	strain-specific	2778_02349	group_2802	2778_02349	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	2.34475817767918	20.2376498648129	56.8761032001452	7.22823866614468e-25	2.33231167627602e-22	47.1788985949379	1	A. baumannii	A. baumannii MS72R
paaA	1	strain-specific	strain-specific	2778_02279	paaA	2778_02279	1,2-phenylacetyl-CoA epoxidase, subunit A	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-2.20151906651064	22.9025537686364	-54.798042724564	1.59631538790987e-24	3.86308323874188e-22	46.3911957615274	1	A. baumannii	A. baumannii MS72R
group_9288	1	strain-specific	strain-specific	2778_00067	group_9288	2778_00067	Metallothiol transferase FosB	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-2.1518594443188	24.0865462654907	-53.3269658696905	2.84821644654886e-24	6.12683004502067e-22	45.8137765062326	1	A. baumannii	A. baumannii MS72R
ycac_2	1	strain-specific	strain-specific	2778_01699	ycac_2	2778_01699	putative hydrolase YcaC	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.96008990483682	25.7349647203846	48.9784859137329	1.73747299549189e-23	3.36374771927229e-21	44.0015584558928	1	A. baumannii	A. baumannii MS72R
paah_2	1	strain-specific	strain-specific	2778_02272	paah_2	2778_02272	3-hydroxyadipyl-CoA dehydrogenase	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-2.01353783532821	23.9003356557788	-47.9000867360035	2.78801099851897e-23	4.4979910776106e-21	43.5256160484281	1	A. baumannii	A. baumannii MS72R
paaJ	1	strain-specific	strain-specific	2778_02276	paaJ	2778_02276	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.90079174595805	20.1419371913956	-47.4884861467764	3.34874503902056e-23	4.98705415041832e-21	43.3409684721073	1	A. baumannii	A. baumannii MS72R
antC	1	strain-specific	strain-specific	2778_01832	antC	2778_01832	Anthranilate 1,2-dioxygenase electron transfer component	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.89440916956141	20.4456103125469	-46.8823926686004	4.39864403398732e-23	6.08269632128533e-21	43.0659774255779	1	A. baumannii	A. baumannii MS72R
gdhb_2	1	strain-specific	strain-specific	2778_01701	gdhb_2	2778_01701	Quinoprotein glucose dehydrogenase B	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.9895231422783	24.7712329823384	46.4918821648016	5.25324035731912e-23	6.78018222117988e-21	42.886810637129	1	A. baumannii	A. baumannii MS72R
paaZ	5	conserved	conserved across species	2778_02280	paaZ	2778_02280	Bifunctional protein PaaZ	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.85624381227753	24.8112225945002	-45.9533731077517	6.72678862720252e-23	8.03693809399751e-21	42.6371330238988	1	A. baumannii	A. baumannii MS72R
paaZ	5	conserved	conserved across species	PBBIODIN_02901	paaZ	PBBIODIN_02901	Bifunctional protein PaaZ	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.68120249587543	20.2675395051468	-38.95273600477	5.8877157261697e-08	1.64856040332752e-06	9.39734782327254	1	K. pneumoniae	K. pneumoniae MS299R
paaZ	5	conserved	conserved across species	PBBIODIN_02901	paaZ	PBBIODIN_02901	Bifunctional protein PaaZ	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.60291628411106	20.306682611029	-50.5775103276961	3.92727687471763e-07	1.27013294626239e-05	7.76224369064354	1	K. pneumoniae	K. pneumoniae MS274R
paaZ	5	conserved	conserved across species	PBBIODIN_02901	paaZ	PBBIODIN_02901	Bifunctional protein PaaZ	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.63832561142875	20.2889779473701	-54.5332299274344	1.00458579718786e-09	3.69039673294416e-08	13.3634442295388	1	K. pneumoniae	K. pneumoniae MS311R
paaZ	5	conserved	conserved across species	PRZ_01278	paaZ	PRZ_01278	Bifunctional protein PaaZ	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	-1.14886337945855	18.7287803380976	-25.7529841874327	1.02253016982968e-12	1.0476152844616e-11	19.1735052501894	1	K. pneumoniae	K. pneumoniae MS493R
group_3053	1	strain-specific	strain-specific	2778_01576	group_3053	2778_01576	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.84195685103528	22.0920076360526	-45.8496401593301	7.05722869824161e-23	8.03693809399751e-21	42.5886853336887	1	A. baumannii	A. baumannii MS72R
group_8191	1	strain-specific	strain-specific	2778_01728	group_8191	2778_01728	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.66434918123292	19.9889980363681	-40.5148682837144	9.70705565935105e-22	9.89097881921244e-20	39.9299986497206	1	A. baumannii	A. baumannii MS72R
group_6176	1	strain-specific	strain-specific	2778_00974	group_6176	2778_00974	Protein SphX	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.60122686135217	22.2534542386122	-38.423845921502	2.97694246584051e-21	2.88168030693361e-19	38.7878922077377	1	A. baumannii	A. baumannii MS72R
GabT	6	conserved	conserved across species	2778_00201	gabT	2778_00201	4-aminobutyrate aminotransferase PuuE	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.52569892628817	27.8709567934991	37.896771449421	3.98578565081693e-21	3.6745147714198e-19	38.4899820231833	1	A. baumannii	A. baumannii MS72R
GabT	6	conserved	conserved across species	MS25-S_03639	group_16430	MS25-S_03639	4-aminobutyrate aminotransferase PuuE	nodrug	nodrug	MS386R	MS25S	Kpneumoniae_MS25S	-1.01557265115999	22.7938305716628	-8.74533938282335	8.46301651115154e-05	0.002787959439245	1.5875038607849	1	K. pneumoniae	K. pneumoniae MS386R
GabT	6	conserved	conserved across species	PBBIODIN_02260	group_13083	PBBIODIN_02260	4-aminobutyrate aminotransferase GabT	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.93770018974138	21.0443470070593	-42.3304712223481	3.72368601978277e-08	1.33587235959707e-06	9.89751171131474	1	K. pneumoniae	K. pneumoniae MS299R
GabT	6	conserved	conserved across species	PBBIODIN_02260	group_13083	PBBIODIN_02260	4-aminobutyrate aminotransferase GabT	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.90786482659578	21.0592646886321	-52.0161014932863	3.48169653800118e-07	1.27013294626239e-05	7.89560587873596	1	K. pneumoniae	K. pneumoniae MS274R
GabT	6	conserved	conserved across species	PBBIODIN_02260	group_13083	PBBIODIN_02260	4-aminobutyrate aminotransferase GabT	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.80970550945315	21.1083443472034	-62.0633095264211	4.42461810332884e-10	2.53973079131076e-08	14.2406311221346	1	K. pneumoniae	K. pneumoniae MS311R
GabT	6	conserved	conserved across species	PBBIODIN_03502	group_16430	PBBIODIN_03502	4-aminobutyrate aminotransferase PuuE	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.45012189164501	21.8959824689215	47.7635549644183	2.32667144522207e-09	6.06261313141887e-08	12.449165813471	1	K. pneumoniae	K. pneumoniae MS311R
paaF	1	strain-specific	strain-specific	2778_02270	paaF	2778_02270	Phenylacetate-coenzyme A ligase	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.50556777818221	22.5489436247714	-37.6370084076546	4.60903258016086e-21	4.05594867054156e-19	38.3416051551835	1	A. baumannii	A. baumannii MS72R
group_1859	1	strain-specific	strain-specific	2778_02346	group_1859	2778_02346	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.49417752390326	21.592848814135	37.3400823651811	5.44819538234613e-21	4.58595924357483e-19	38.1707205391792	1	A. baumannii	A. baumannii MS72R
IpdC	4	conserved	conserved across species	2778_00972	group_1621	2778_00972	Indole-3-pyruvate decarboxylase	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.49139569371091	23.5740750777647	-37.0407380088964	6.45739320662358e-21	5.20896385334302e-19	37.9970419312069	1	A. baumannii	A. baumannii MS72R
IpdC	4	conserved	conserved across species	PBBIODIN_01044	ipdC	PBBIODIN_01044	Indole-3-pyruvate decarboxylase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-1.50239182202336	21.4178055666998	-37.5077239919501	7.25041913347677e-08	1.80697191752619e-06	9.16811061415285	1	K. pneumoniae	K. pneumoniae MS299R
IpdC	4	conserved	conserved across species	PBBIODIN_01044	ipdC	PBBIODIN_01044	Indole-3-pyruvate decarboxylase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-1.54119224390954	21.3984053557567	-36.2165020141049	1.64635371885196e-06	2.64006194361597e-05	6.1268760962981	1	K. pneumoniae	K. pneumoniae MS274R
IpdC	4	conserved	conserved across species	PBBIODIN_01044	ipdC	PBBIODIN_01044	Indole-3-pyruvate decarboxylase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-1.48383535114998	21.4270838021365	-47.5501460399618	2.39361379386595e-09	6.07802975169771e-08	12.4180486315087	1	K. pneumoniae	K. pneumoniae MS311R
paaK	1	strain-specific	strain-specific	2778_02275	paaK	2778_02275	1,2-phenylacetyl-CoA epoxidase, subunit E	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.54221175570588	21.9517848155907	-36.6738666176065	7.96717602961775e-21	6.16978111733599e-19	37.7822329817863	1	A. baumannii	A. baumannii MS72R
group_12322	1	strain-specific	strain-specific	2778_01630	group_12322	2778_01630	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.46051152101138	25.8196985353752	36.4715531318674	8.9537044414181e-21	6.66706607637902e-19	37.6628423229306	1	A. baumannii	A. baumannii MS72R
group_3499	1	strain-specific	strain-specific	2778_00181	group_3499	2778_00181	Cation/acetate symporter ActP	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.51308137782971	22.4351969728299	-35.9009959021495	1.24871376585844e-20	8.6339637525069e-19	37.3224983907157	1	A. baumannii	A. baumannii MS72R
group_4794	1	strain-specific	strain-specific	2778_02362	group_4794	2778_02362	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.47096232029705	22.7966972986661	33.6664332239188	4.83590281009558e-20	3.13662881291635e-18	35.9349669790058	1	A. baumannii	A. baumannii MS72R
group_4312	1	strain-specific	strain-specific	2778_01580	group_4312	2778_01580	Cytochrome bd-I ubiquinol oxidase subunit 2	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.3505430853085	24.4751490324894	33.6583252634655	4.86047853241171e-20	3.13662881291635e-18	35.9297659643179	1	A. baumannii	A. baumannii MS72R
group_8583	1	strain-specific	strain-specific	2778_02593	group_8583	2778_02593	Adhesin Ata autotransporter	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.30998699809131	22.6151015847375	-32.6676342336109	9.11155809327701e-20	5.6903149898659e-18	35.2846630643465	1	A. baumannii	A. baumannii MS72R
group_2223	1	strain-specific	strain-specific	2778_02106	group_2223	2778_02106	putative protein.1	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.32474842169835	20.3035905524725	31.6311183110595	1.79387054728163e-19	1.05240405440523e-17	34.5885287511714	1	A. baumannii	A. baumannii MS72R
murA	1	strain-specific	strain-specific	2778_03088	murA	2778_03088	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.26327061492106	25.3635146917999	31.3457586719897	2.16976088644765e-19	1.23548737534196e-17	34.3929033027444	1	A. baumannii	A. baumannii MS72R
group_3714	1	strain-specific	strain-specific	2778_01647	group_3714	2778_01647	Anthranilate 1,2-dioxygenase large subunit	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.28384306206624	21.328430424253	-31.0850089335841	2.58547623757151e-19	1.43013771312527e-17	34.212601717154	1	A. baumannii	A. baumannii MS72R
group_9797	1	strain-specific	strain-specific	2778_01208	group_9797	2778_01208	putative protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	1.37335521339982	22.1274398434305	30.5342908380181	3.76149259473618e-19	2.02284712872479e-17	33.8268328710341	1	A. baumannii	A. baumannii MS72R
pstA	1	strain-specific	strain-specific	2778_00976	pstA	2778_00976	hypothetical protein	nodrug	nodrug	MS72R	2778S	Abaumanii_2778	-1.23394692751595	22.429379225281	-29.2771123279103	9.07454794549801e-19	4.74819589796869e-17	32.9198923050823	1	A. baumannii	A. baumannii MS72R
